repeat,fold,model,n,auc,within_site_auc,ap,balanced_accuracy,brier
4,2,structural_mlp,117,0.5733695652173912,0.5966921119592875,0.4747219603771022,0.5461956521739131,0.282390060361624
4,2,structural_tiv_lr,117,0.5655193236714976,0.5750636132315521,0.4720598387905516,0.5317028985507246,0.24996994598935754
4,2,tangent_lr,117,0.5440821256038647,0.539440203562341,0.4569079502389961,0.5285326086956522,0.2615726739273331
4,2,tangent_mlp,117,0.5467995169082126,0.5343511450381678,0.4602115922596264,0.5439311594202899,0.26843710570613366
4,2,tiv_lr,117,0.505132850241546,0.48982188295165396,0.4159635009603885,0.47146739130434784,0.25004812154933587
4,3,full_covariates_lr,116,0.7321266968325792,0.6382165605095541,0.6989857811639939,0.6823529411764706,0.2119116200577757
4,3,full_covariates_tiv_lr,116,0.739366515837104,0.6624203821656051,0.7058671347124851,0.6767722473604827,0.210282682856585
4,3,full_functional_lr,116,0.7273001508295626,0.6764331210191082,0.6447369651165777,0.6585218702865762,0.21962292181442825
4,3,full_functional_mlp,116,0.7402714932126697,0.6700636942675159,0.6689091987313551,0.6725490196078432,0.2146070345836415
4,3,full_functional_tiv_mlp,116,0.7414781297134239,0.6929936305732484,0.6655678004748511,0.6704374057315234,0.213264669360482
4,3,full_fusion_lr,116,0.7423831070889894,0.6726114649681528,0.6728390636204282,0.6683257918552037,0.21850576840650218
4,3,full_fusion_mlp,116,0.7490196078431373,0.6789808917197452,0.6888140032182096,0.6802413273001509,0.21428905309284563
4,3,full_fusion_structural_mlp,116,0.7294117647058823,0.640764331210191,0.679095105174511,0.6585218702865762,0.21945444962323563
4,3,full_fusion_tiv_mlp,116,0.7414781297134239,0.6929936305732484,0.6655678004748511,0.6704374057315234,0.213264669360482
4,3,image_fusion_lr,116,0.6048265460030167,0.5579617834394904,0.5571552633688345,0.5787330316742081,0.24396098342354203
4,3,image_fusion_mlp,116,0.6681749622926093,0.6038216560509554,0.5991245552121631,0.6431372549019607,0.2314438832171796
4,3,structural_lr,116,0.6929110105580694,0.6305732484076433,0.6105301467158525,0.6508295625942685,0.2261501895210993
4,3,structural_mlp,116,0.6443438914027149,0.5694267515923567,0.5693343432645342,0.6564102564102564,0.23416103234948224
4,3,structural_tiv_lr,116,0.6509803921568628,0.6038216560509554,0.5817617542695548,0.617948717948718,0.3587814636192833
4,3,tangent_lr,116,0.6048265460030167,0.5579617834394904,0.5571552633688345,0.5787330316742081,0.24396098342354203
4,3,tangent_mlp,116,0.6018099547511312,0.554140127388535,0.5462911973682729,0.5423831070889894,0.2580084842617869
4,3,tiv_lr,116,0.5414781297134238,0.5197452229299362,0.47416466556498016,0.5493212669683258,0.24988256400807893
5,1,full_covariates_lr,115,0.6357230392156863,0.6495388669301713,0.6020078027799901,0.6302083333333333,0.252499163444688
5,1,full_covariates_tiv_lr,115,0.6470588235294118,0.6613965744400527,0.6084762092944976,0.6458333333333333,0.2463286469885797
5,1,full_functional_lr,115,0.6253063725490196,0.6007905138339921,0.5676475958032609,0.6046262254901961,0.23979803230048258
5,1,full_functional_mlp,115,0.6075367647058824,0.5362318840579711,0.5359435619912946,0.6162683823529411,0.24822196292896787
5,1,full_functional_tiv_mlp,115,0.6412377450980392,0.6126482213438736,0.5745214159245424,0.6318933823529411,0.23931287684261565
5,1,full_fusion_lr,115,0.6228553921568627,0.5902503293807642,0.5634261654553476,0.6436887254901961,0.2407762742245693
5,1,full_fusion_mlp,115,0.6075367647058824,0.5362318840579711,0.5359435619912946,0.6162683823529411,0.24822196292896787
5,1,full_fusion_structural_mlp,115,0.6075367647058824,0.5362318840579711,0.5359435619912946,0.6162683823529411,0.24822196292896787
5,1,full_fusion_tiv_mlp,115,0.6289828431372549,0.5968379446640316,0.5575317165660335,0.6338848039215687,0.23937141176475715
5,1,image_fusion_lr,115,0.5582107843137255,0.4492753623188406,0.5022037575288404,0.5301776960784313,0.2524428628880576
5,1,image_fusion_mlp,115,0.5775122549019608,0.466403162055336,0.5236239044060133,0.5516237745098039,0.25530003336936863
5,1,structural_lr,115,0.5471813725490196,0.4874835309617918,0.520416934359619,0.5421262254901961,0.2954532614013721
5,1,structural_mlp,115,0.5900735294117647,0.5335968379446641,0.5931595485856087,0.5359987745098039,0.25822517058733385
5,1,structural_tiv_lr,115,0.5477941176470589,0.48616600790513836,0.5208991375056632,0.5323223039215687,0.2953637301186959
5,1,tangent_lr,115,0.5539215686274509,0.466403162055336,0.4832256081618187,0.5301776960784313,0.2554789134963549
5,1,tangent_mlp,115,0.5775122549019608,0.49407114624505927,0.5076802449538974,0.5634191176470589,0.2626046867693063
5,1,tiv_lr,115,0.5153186274509804,0.5177865612648221,0.45420132026353116,0.5225183823529411,0.25010820390596805
5,2,full_covariates_lr,121,0.7551820728291316,0.7099767981438516,0.6947575580206521,0.6788515406162465,0.23127015056220626
5,2,full_covariates_tiv_lr,121,0.7380952380952381,0.6844547563805105,0.6735044546472323,0.6913165266106442,0.23228943047923706
5,2,full_functional_lr,121,0.7551820728291316,0.7099767981438516,0.6947575580206521,0.6788515406162465,0.23127015056220626
5,2,full_functional_mlp,121,0.7551820728291316,0.7099767981438516,0.6947575580206521,0.6788515406162465,0.23127015056220626
5,2,full_functional_tiv_mlp,121,0.7380952380952381,0.6844547563805105,0.6735044546472323,0.6913165266106442,0.23228943047923706
5,2,full_fusion_lr,121,0.7551820728291316,0.7099767981438516,0.6947575580206521,0.6788515406162465,0.23127015056220626
