repeat,model,auc,within_site_auc,ap,balanced_accuracy,brier
2,full_fusion_lr,0.6793509065911597,0.6209273564624144,0.6273473207733157,0.6185094132353778,0.22616773727195885
2,full_fusion_mlp,0.6959749150247211,0.6317031047137178,0.6343034916845197,0.6315011316618787,0.2230283973493513
2,full_fusion_structural_mlp,0.6885589877527009,0.629742802686438,0.624657210091267,0.6729924845024865,0.2237868274687758
2,full_fusion_tiv_mlp,0.6995732703938461,0.6345261813552762,0.6356646722396694,0.6378950065493237,0.22209860473157164
2,image_fusion_lr,0.6520642569121851,0.5946449765878304,0.5920010561040048,0.5873762410504603,0.23138686475119463
2,image_fusion_mlp,0.6620126630077641,0.6088719906424385,0.59223381430402,0.6196332155328889,0.23333926488974965
2,structural_lr,0.6029776939095167,0.5595514380517543,0.5520594285830033,0.570637860000485,0.2845514607804151
2,structural_mlp,0.6147872400066725,0.5758271774544912,0.5578709483510815,0.595340754574782,0.2686418679832632
2,structural_tiv_lr,0.6030771684221369,0.5592327398099897,0.5536963029229477,0.575366230221813,0.2847160763018839
2,tangent_lr,0.6416921869871451,0.5979173930639795,0.5861092842893263,0.5947091726664089,0.23561913066543694
2,tangent_mlp,0.6451030955164451,0.5980498339017963,0.5837488518914604,0.5991759884442064,0.23991839826030972
2,tiv_lr,0.5281700450102165,0.542502004708925,0.46332822245617883,0.5253298066346648,0.24987651926113727
3,full_covariates_lr,0.7064386367721083,0.6652771828666157,0.6703797078043571,0.6634091603160921,0.22033712413927806
3,full_covariates_tiv_lr,0.7020309576147051,0.6509248528229089,0.6600453799552543,0.6620347190424517,0.2207114214346374
3,full_functional_lr,0.706818457453641,0.6722598320413935,0.6460271702165837,0.6566210642743369,0.22164331239873128
3,full_functional_mlp,0.7095065175498757,0.6715746658886014,0.6439586802598147,0.6643956529830598,0.22023029617494683
3,full_functional_tiv_mlp,0.7102886099192368,0.6695099847173932,0.6385549213273082,0.6622822097967086,0.22017577422973691
3,full_fusion_lr,0.7031419868654059,0.6659573110329902,0.6458179135837488,0.6580216244984265,0.22275026091358116
3,full_fusion_mlp,0.7088062374378309,0.6694738255524669,0.6476584397819508,0.6554670815544883,0.22126376248941526
3,full_fusion_structural_mlp,0.705479906905618,0.6624710244320188,0.6416374156125595,0.6530161011623314,0.2215930600050181
3,full_fusion_tiv_mlp,0.7093257247651753,0.6667088642692139,0.6459602279844242,0.6509026579759802,0.22128414050392617
3,image_fusion_lr,0.6288950976606321,0.5970083043166754,0.597623510369995,0.5860553115351513,0.249119837636297
3,image_fusion_mlp,0.6414919295597975,0.6114151232205725,0.5832507550890383,0.5803448986651141,0.23745618541060184
3,structural_lr,0.5767197128768518,0.5402889917638569,0.5099659639323265,0.5483119519918747,0.26936667618720117
3,structural_mlp,0.5951463410090171,0.5479378699793607,0.5339029929563467,0.5552632458114369,0.26720865676220246
3,structural_tiv_lr,0.58166548807601,0.541992188477003,0.516122891800845,0.5645304984990155,0.25941927059312714
3,tangent_lr,0.6270187773501775,0.5934423389234259,0.5773408040724374,0.5854365364963267,0.26184010774630156
3,tangent_mlp,0.6438553749379489,0.6100145629964828,0.5738057090320428,0.5971516213541898,0.23648236225381955
3,tiv_lr,0.48190955165202615,0.48206542936578684,0.42553195481799216,0.49632455557269145,0.2504225264180875
