repeat,fold,model,n,auc,within_site_auc,ap,balanced_accuracy,brier
2,3,full_fusion_structural_mlp,102,0.6638176638176638,0.5302752293577981,0.47742273668291957,0.6733821733821734,0.2343289164265597
2,3,full_fusion_tiv_mlp,102,0.6544566544566545,0.5100917431192661,0.46992202858976234,0.6526251526251526,0.23440350722950432
2,3,image_fusion_lr,102,0.6434676434676435,0.5614678899082569,0.5148253587586271,0.6318681318681318,0.23946940687902343
2,3,image_fusion_mlp,102,0.660968660968661,0.5357798165137615,0.5285794298710812,0.6575091575091575,0.23643884776145524
2,3,structural_lr,102,0.6027676027676029,0.5211009174311927,0.5015059227496754,0.543956043956044,0.3973754613746122
2,3,structural_mlp,102,0.6060236060236059,0.5394495412844037,0.5416482324126222,0.5256410256410257,0.250567644053022
2,3,structural_tiv_lr,102,0.6031746031746033,0.5229357798165137,0.503142205786089,0.5518925518925519,0.3956517996655755
2,3,tangent_lr,102,0.6434676434676435,0.5614678899082569,0.5148253587586271,0.6318681318681318,0.23946940687902343
2,3,tangent_mlp,102,0.6585266585266585,0.5798165137614679,0.5238947485022055,0.6239316239316239,0.2406223450617784
2,3,tiv_lr,102,0.5356125356125356,0.5706422018348624,0.4072781539956715,0.5695970695970696,0.24990421280901068
3,1,full_covariates_lr,106,0.6880434782608695,0.6695501730103807,0.6197210197688053,0.6242753623188406,0.22243452866233143
3,1,full_covariates_tiv_lr,106,0.7032608695652174,0.6833910034602076,0.6261749647173672,0.6626811594202899,0.21956545006270786
3,1,full_functional_lr,106,0.6916666666666667,0.6764705882352942,0.6547292291257336,0.6268115942028986,0.2195887442642505
3,1,full_functional_mlp,106,0.688768115942029,0.6626297577854672,0.6662634568240303,0.6318840579710145,0.22952621927417433
3,1,full_functional_tiv_mlp,106,0.6920289855072463,0.657439446366782,0.6655410411387895,0.6318840579710145,0.22878899662562194
3,1,full_fusion_lr,106,0.6916666666666667,0.6764705882352942,0.6547292291257336,0.6268115942028986,0.2195887442642505
3,1,full_fusion_mlp,106,0.6688405797101449,0.5986159169550173,0.6157695303782107,0.6184782608695653,0.22900009155775694
3,1,full_fusion_structural_mlp,106,0.6771739130434783,0.6418685121107266,0.6533712881662836,0.6344202898550725,0.23152441802588253
3,1,full_fusion_tiv_mlp,106,0.6920289855072463,0.657439446366782,0.6655410411387895,0.6318840579710145,0.22878899662562194
3,1,image_fusion_lr,106,0.6340579710144928,0.5709342560553633,0.5758389117302569,0.6159420289855072,0.2339347513176863
3,1,image_fusion_mlp,106,0.6264492753623189,0.5743944636678201,0.5700676456837691,0.5800724637681159,0.237465391596215
3,1,structural_lr,106,0.596376811594203,0.5242214532871973,0.5129092987938417,0.5449275362318841,0.26723454087353626
