repeat,fold,model,epoch,train_loss,val_auc
1,3,tangent_mlp_seed2203,41,0.000319343139462537,0.7204968944099379
1,3,tangent_mlp_seed2203,42,0.00032411888527738355,0.717391304347826
1,3,tangent_mlp_seed2203,43,0.0009019838492064598,0.7173913043478262
1,3,tangent_mlp_seed2203,44,0.0011025423965288633,0.718944099378882
1,3,tangent_mlp_seed2203,45,0.00011474550942761768,0.718944099378882
1,3,tangent_mlp_seed2203,46,0.00015265079214734568,0.718944099378882
1,3,tangent_mlp_seed2203,47,0.00025699074780530836,0.718944099378882
1,3,tangent_mlp_seed2203,48,0.0008788919237770131,0.7204968944099379
1,3,tangent_mlp_seed2203,49,0.0003241978965300617,0.7204968944099379
1,3,tangent_mlp_seed2203,50,0.0004809479169351795,0.7204968944099379
1,3,tangent_mlp_seed2203,51,0.00013832728989799948,0.7220496894409938
1,3,tangent_mlp_seed3203,1,0.6894387365573674,0.7065217391304348
1,3,tangent_mlp_seed3203,2,0.42120356109011825,0.7003105590062112
1,3,tangent_mlp_seed3203,3,0.20665788383626227,0.7034161490683231
1,3,tangent_mlp_seed3203,4,0.09367459576892022,0.7080745341614908
1,3,tangent_mlp_seed3203,5,0.040317675145111274,0.7158385093167702
1,3,tangent_mlp_seed3203,6,0.023943014433653792,0.7158385093167702
1,3,tangent_mlp_seed3203,7,0.01469223888414861,0.7158385093167702
1,3,tangent_mlp_seed3203,8,0.011732614857482896,0.7189440993788819
1,3,tangent_mlp_seed3203,9,0.007850689828553381,0.7158385093167702
1,3,tangent_mlp_seed3203,10,0.004706365808691663,0.718944099378882
1,3,tangent_mlp_seed3203,11,0.006367656944403008,0.7204968944099379
1,3,tangent_mlp_seed3203,12,0.003208125758434261,0.7204968944099378
1,3,tangent_mlp_seed3203,13,0.0024255449514122523,0.7204968944099378
1,3,tangent_mlp_seed3203,14,0.005145523342679241,0.718944099378882
1,3,tangent_mlp_seed3203,15,0.0021160349999299615,0.718944099378882
1,3,tangent_mlp_seed3203,16,0.0016184067295688153,0.718944099378882
1,3,tangent_mlp_seed3203,17,0.0036209083940667002,0.718944099378882
1,3,tangent_mlp_seed3203,18,0.001585987389588089,0.7220496894409938
1,3,tangent_mlp_seed3203,19,0.0008633721142599535,0.7220496894409938
1,3,tangent_mlp_seed3203,20,0.0016355956837622362,0.7236024844720497
1,3,tangent_mlp_seed3203,21,0.0023274961175554576,0.7204968944099379
1,3,tangent_mlp_seed3203,22,0.0007221803802647049,0.7220496894409938
1,3,tangent_mlp_seed3203,23,0.0020052859564288635,0.7251552795031057
1,3,tangent_mlp_seed3203,24,0.0005933241371357286,0.7204968944099379
1,3,tangent_mlp_seed3203,25,0.0010338607748080768,0.7204968944099379
1,3,tangent_mlp_seed3203,26,0.0008233161711201202,0.7220496894409937
1,3,tangent_mlp_seed3203,27,0.0015434631434922566,0.7220496894409938
1,3,tangent_mlp_seed3203,28,0.0017431805194136907,0.7236024844720498
1,3,tangent_mlp_seed3203,29,0.0010284222689959967,0.7236024844720498
1,3,tangent_mlp_seed3203,30,0.0008043052979185482,0.7236024844720498
1,3,tangent_mlp_seed3203,31,0.0008888828179892268,0.7236024844720498
1,3,tangent_mlp_seed3203,32,0.0015471192192710792,0.7236024844720498
1,3,tangent_mlp_seed3203,33,0.0003701360797750925,0.7236024844720498
1,3,tangent_mlp_seed3203,34,0.0006395855025719592,0.7236024844720498
1,3,tangent_mlp_seed3203,35,0.00035225832136203094,0.7251552795031057
2,1,pearson_mlp_seed1201,1,0.7227512437905839,0.7037617554858935
2,1,pearson_mlp_seed1201,2,0.6114675073481318,0.731974921630094
2,1,pearson_mlp_seed1201,3,0.5967146660854568,0.7382445141065831
2,1,pearson_mlp_seed1201,4,0.5053146152353999,0.7084639498432602
2,1,pearson_mlp_seed1201,5,0.45870314886913965,0.6943573667711598
2,1,pearson_mlp_seed1201,6,0.3954443331085034,0.725705329153605
2,1,pearson_mlp_seed1201,7,0.37993095392611487,0.7115987460815048
2,1,pearson_mlp_seed1201,8,0.33491043183044417,0.7006269592476488
2,1,pearson_mlp_seed1201,9,0.2569335754682769,0.7037617554858935
2,1,pearson_mlp_seed1201,10,0.20800441548005857,0.6786833855799372
2,1,pearson_mlp_seed1201,11,0.20186982700480752,0.6332288401253918
2,1,pearson_mlp_seed1201,12,0.1891143677098241,0.6786833855799373
2,1,pearson_mlp_seed1201,13,0.18219551369918519,0.652037617554859
2,1,pearson_mlp_seed1201,14,0.11307087169950875,0.6347962382445141
2,1,pearson_mlp_seed1201,15,0.07026531573255264,0.6849529780564263
2,1,pearson_mlp_seed2201,1,0.7392207986086755,0.6739811912225705
2,1,pearson_mlp_seed2201,2,0.6284443145960718,0.7147335423197493
2,1,pearson_mlp_seed2201,3,0.5683577969596161,0.7163009404388715
2,1,pearson_mlp_seed2201,4,0.5756060151911494,0.7178683385579937
2,1,pearson_mlp_seed2201,5,0.4819032549858093,0.7210031347962382
2,1,pearson_mlp_seed2201,6,0.4374536910460363,0.6974921630094043
2,1,pearson_mlp_seed2201,7,0.399615609378957,0.713166144200627
2,1,pearson_mlp_seed2201,8,0.36566168677747546,0.7178683385579938
2,1,pearson_mlp_seed2201,9,0.3166920222453217,0.7100313479623824
2,1,pearson_mlp_seed2201,10,0.2526610755727659,0.7053291536050157
2,1,pearson_mlp_seed2201,11,0.22207224280086915,0.6959247648902821
2,1,pearson_mlp_seed2201,12,0.20240118962467013,0.6630094043887147
2,1,pearson_mlp_seed2201,13,0.19250396364808675,0.6755485893416928
2,1,pearson_mlp_seed2201,14,0.1279073956964621,0.6927899686520376
2,1,pearson_mlp_seed2201,15,0.12251629791597822,0.7006269592476488
2,1,pearson_mlp_seed2201,16,0.08565551743133744,0.6849529780564263
2,1,pearson_mlp_seed2201,17,0.12649957783779694,0.6912225705329154
2,1,pearson_mlp_seed3201,1,0.7296583922348212,0.6661442006269592
2,1,pearson_mlp_seed3201,2,0.638206976414913,0.7225705329153604
2,1,pearson_mlp_seed3201,3,0.5743575904944643,0.7006269592476488
2,1,pearson_mlp_seed3201,4,0.5317601917394951,0.6849529780564263
2,1,pearson_mlp_seed3201,5,0.463512408792676,0.6974921630094043
2,1,pearson_mlp_seed3201,6,0.43714438356570345,0.7068965517241379
2,1,pearson_mlp_seed3201,7,0.40050867956076097,0.6880877742946709
2,1,pearson_mlp_seed3201,8,0.31212555146335963,0.6880877742946709
2,1,pearson_mlp_seed3201,9,0.31579453435110216,0.7100313479623824
2,1,pearson_mlp_seed3201,10,0.24301783747933992,0.700626959247649
2,1,pearson_mlp_seed3201,11,0.1857351072836871,0.6912225705329154
2,1,pearson_mlp_seed3201,12,0.16484057673470892,0.6802507836990596
2,1,pearson_mlp_seed3201,13,0.1318744036985274,0.6959247648902821
2,1,pearson_mlp_seed3201,14,0.09799168538765528,0.6943573667711598
2,1,tangent_mlp_seed1201,1,0.653591519267998,0.6112852664576802
2,1,tangent_mlp_seed1201,2,0.30432493295242535,0.6567398119122256
2,1,tangent_mlp_seed1201,3,0.10267819327056704,0.670846394984326
2,1,tangent_mlp_seed1201,4,0.047401733084845896,0.6645768025078369
2,1,tangent_mlp_seed1201,5,0.02059386846197037,0.6692789968652038
2,1,tangent_mlp_seed1201,6,0.012600028620895569,0.6724137931034482
2,1,tangent_mlp_seed1201,7,0.009131227786750046,0.6692789968652038
2,1,tangent_mlp_seed1201,8,0.007065495686369267,0.6692789968652038
2,1,tangent_mlp_seed1201,9,0.005291677047660695,0.6724137931034483
2,1,tangent_mlp_seed1201,10,0.005161358451294662,0.6739811912225705
2,1,tangent_mlp_seed1201,11,0.0022082768272914327,0.6755485893416928
2,1,tangent_mlp_seed1201,12,0.0033657539367156837,0.670846394984326
2,1,tangent_mlp_seed1201,13,0.004191327032711895,0.6755485893416928
2,1,tangent_mlp_seed1201,14,0.0022690419324289134,0.6755485893416928
2,1,tangent_mlp_seed1201,15,0.0025328166081468153,0.6739811912225706
2,1,tangent_mlp_seed1201,16,0.002451617886377174,0.6739811912225705
2,1,tangent_mlp_seed1201,17,0.002374038896616085,0.6708463949843261
2,1,tangent_mlp_seed1201,18,0.0014060023032240014,0.6692789968652038
2,1,tangent_mlp_seed1201,19,0.0014255457697899558,0.6692789968652038
2,1,tangent_mlp_seed1201,20,0.0011096753764311743,0.6677115987460815
2,1,tangent_mlp_seed1201,21,0.0009750831155199095,0.6677115987460815
2,1,tangent_mlp_seed1201,22,0.001579300766006872,0.670846394984326
2,1,tangent_mlp_seed1201,23,0.0006467818394905669,0.670846394984326
2,1,tangent_mlp_seed2201,1,0.6787362181725194,0.6238244514106583
2,1,tangent_mlp_seed2201,2,0.3758655577453215,0.6489028213166144
2,1,tangent_mlp_seed2201,3,0.1684679593242223,0.6661442006269592
2,1,tangent_mlp_seed2201,4,0.08956378210910518,0.6724137931034482
2,1,tangent_mlp_seed2201,5,0.031689861724477505,0.6755485893416928
2,1,tangent_mlp_seed2201,6,0.025027508796447544,0.6739811912225706
2,1,tangent_mlp_seed2201,7,0.01550484118770011,0.6739811912225706
2,1,tangent_mlp_seed2201,8,0.0070901052349835484,0.6755485893416928
2,1,tangent_mlp_seed2201,9,0.009290567548269063,0.6755485893416928
2,1,tangent_mlp_seed2201,10,0.005150992789338181,0.6786833855799372
2,1,tangent_mlp_seed2201,11,0.004707818306445038,0.6818181818181818
2,1,tangent_mlp_seed2201,12,0.004233819961927794,0.6818181818181819
2,1,tangent_mlp_seed2201,13,0.004280487626248887,0.6802507836990596
2,1,tangent_mlp_seed2201,14,0.003218099922034426,0.6786833855799372
2,1,tangent_mlp_seed2201,15,0.0026531007988795418,0.6786833855799373
2,1,tangent_mlp_seed2201,16,0.002044287279412725,0.6786833855799372
2,1,tangent_mlp_seed2201,17,0.0035295153540021635,0.677115987460815
2,1,tangent_mlp_seed2201,18,0.0017758517373186438,0.6755485893416928
2,1,tangent_mlp_seed2201,19,0.0009166343920674194,0.6739811912225705
2,1,tangent_mlp_seed2201,20,0.0011847528938287452,0.6724137931034483
2,1,tangent_mlp_seed2201,21,0.0019459574001456671,0.6739811912225705
2,1,tangent_mlp_seed2201,22,0.0019005144422046206,0.6739811912225705
2,1,tangent_mlp_seed2201,23,0.0018358575411845201,0.6739811912225705
2,1,tangent_mlp_seed3201,1,0.6954013399816864,0.6536050156739812
2,1,tangent_mlp_seed3201,2,0.38847606840418347,0.6724137931034484
2,1,tangent_mlp_seed3201,3,0.17268111604956252,0.6802507836990596
2,1,tangent_mlp_seed3201,4,0.07983057708734304,0.6818181818181819
2,1,tangent_mlp_seed3201,5,0.03706969456070691,0.6818181818181819
2,1,tangent_mlp_seed3201,6,0.02013577114957482,0.677115987460815
2,1,tangent_mlp_seed3201,7,0.01875187849060665,0.6786833855799373
2,1,tangent_mlp_seed3201,8,0.009006501453469939,0.677115987460815
2,1,tangent_mlp_seed3201,9,0.009133584222835094,0.6771159874608151
2,1,tangent_mlp_seed3201,10,0.005383323537491595,0.677115987460815
2,1,tangent_mlp_seed3201,11,0.006258191763242679,0.6818181818181819
2,1,tangent_mlp_seed3201,12,0.0029005950249601804,0.6818181818181819
2,1,tangent_mlp_seed3201,13,0.009784905520263152,0.6818181818181819
2,1,tangent_mlp_seed3201,14,0.003683838260936926,0.6786833855799372
2,1,tangent_mlp_seed3201,15,0.009396490001522782,0.6802507836990596
2,1,tangent_mlp_seed3201,16,0.003665888459747194,0.6802507836990596
2,2,pearson_mlp_seed1202,1,0.7064734347424104,0.5807453416149069
2,2,pearson_mlp_seed1202,2,0.642474290743396,0.577639751552795
2,2,pearson_mlp_seed1202,3,0.6006572694327701,0.5776397515527951
2,2,pearson_mlp_seed1202,4,0.6084298049632589,0.5729813664596273
2,2,pearson_mlp_seed1202,5,0.5771030424839229,0.5978260869565217
2,2,pearson_mlp_seed1202,6,0.5598071884753099,0.6102484472049688
2,2,pearson_mlp_seed1202,7,0.5199096979786507,0.577639751552795
2,2,pearson_mlp_seed1202,8,0.5128655243868852,0.59472049689441
2,2,pearson_mlp_seed1202,9,0.47928993040649454,0.5854037267080745
2,2,pearson_mlp_seed1202,10,0.45399361463328497,0.5885093167701863
2,2,pearson_mlp_seed1202,11,0.41934546338978096,0.6118012422360248
2,2,pearson_mlp_seed1202,12,0.4066704173586262,0.59472049689441
2,2,pearson_mlp_seed1202,13,0.36808882334932164,0.6055900621118013
2,2,pearson_mlp_seed1202,14,0.351349522077029,0.6024844720496894
2,2,pearson_mlp_seed1202,15,0.3617713414317933,0.59472049689441
2,2,pearson_mlp_seed1202,16,0.29950587251293126,0.6055900621118012
2,2,pearson_mlp_seed1202,17,0.2309066264783565,0.5962732919254659
2,2,pearson_mlp_seed1202,18,0.2706794738769531,0.6226708074534162
2,2,pearson_mlp_seed1202,19,0.18848215944286603,0.6180124223602483
2,2,pearson_mlp_seed1202,20,0.24501167334134305,0.6009316770186335
2,2,pearson_mlp_seed1202,21,0.16406507045030594,0.6257763975155279
2,2,pearson_mlp_seed1202,22,0.1594269287526904,0.6009316770186336
2,2,pearson_mlp_seed1202,23,0.2244838101057271,0.6024844720496895
2,2,pearson_mlp_seed1202,24,0.18249951745962623,0.6118012422360248
2,2,pearson_mlp_seed1202,25,0.13357638404588795,0.6226708074534162
2,2,pearson_mlp_seed1202,26,0.1425412410304914,0.6164596273291926
2,2,pearson_mlp_seed1202,27,0.10992374890182742,0.6024844720496895
2,2,pearson_mlp_seed1202,28,0.13506053467814008,0.6133540372670807
2,2,pearson_mlp_seed1202,29,0.10444424749903418,0.608695652173913
2,2,pearson_mlp_seed1202,30,0.10502886757328736,0.6055900621118013
2,2,pearson_mlp_seed1202,31,0.09037053512770739,0.6273291925465838
2,2,pearson_mlp_seed1202,32,0.08956247733081159,0.59472049689441
2,2,pearson_mlp_seed1202,33,0.12744985881321763,0.6257763975155279
2,2,pearson_mlp_seed1202,34,0.14490479023302372,0.608695652173913
2,2,pearson_mlp_seed1202,35,0.11051017831807113,0.6273291925465838
2,2,pearson_mlp_seed1202,36,0.1250817590017817,0.6071428571428571
2,2,pearson_mlp_seed1202,37,0.08453636431130604,0.59472049689441
2,2,pearson_mlp_seed1202,38,0.08319048667083313,0.6133540372670808
2,2,pearson_mlp_seed1202,39,0.09910590829911517,0.6086956521739131
2,2,pearson_mlp_seed1202,40,0.09324219913235796,0.6118012422360248
2,2,pearson_mlp_seed1202,41,0.08735290744263141,0.6071428571428572
2,2,pearson_mlp_seed1202,42,0.11707726602827138,0.5916149068322981
2,2,pearson_mlp_seed1202,43,0.07335853988110129,0.608695652173913
2,2,pearson_mlp_seed2202,1,0.6833225684379464,0.5807453416149069
2,2,pearson_mlp_seed2202,2,0.6892852768376099,0.5745341614906833
2,2,pearson_mlp_seed2202,3,0.6402629050449352,0.5745341614906833
2,2,pearson_mlp_seed2202,4,0.6625983990840058,0.5822981366459627
2,2,pearson_mlp_seed2202,5,0.5756025530805635,0.5869565217391305
2,2,pearson_mlp_seed2202,6,0.5253275846367451,0.5838509316770186
2,2,pearson_mlp_seed2202,7,0.5043929564715618,0.6009316770186336
2,2,pearson_mlp_seed2202,8,0.4909475439816565,0.6040372670807453
2,2,pearson_mlp_seed2202,9,0.49843910899921434,0.6071428571428571
2,2,pearson_mlp_seed2202,10,0.46537663865445267,0.610248447204969
2,2,pearson_mlp_seed2202,11,0.43432411506994445,0.6288819875776398
2,2,pearson_mlp_seed2202,12,0.4139206129223553,0.6149068322981366
2,2,pearson_mlp_seed2202,13,0.37158392629220116,0.6195652173913043
2,2,pearson_mlp_seed2202,14,0.3411531482466418,0.5978260869565217
2,2,pearson_mlp_seed2202,15,0.3348077393289822,0.6024844720496895
2,2,pearson_mlp_seed2202,16,0.325213136068031,0.6071428571428571
2,2,pearson_mlp_seed2202,17,0.326038444145995,0.5931677018633541
2,2,pearson_mlp_seed2202,18,0.3077675419215539,0.59472049689441
2,2,pearson_mlp_seed2202,19,0.3779116670290629,0.5962732919254659
2,2,pearson_mlp_seed2202,20,0.2683367128692456,0.5900621118012422
2,2,pearson_mlp_seed2202,21,0.2500603861773192,0.5978260869565217
2,2,pearson_mlp_seed2202,22,0.18909194976536195,0.6226708074534161
2,2,pearson_mlp_seed2202,23,0.18135902745213675,0.6257763975155279
2,2,pearson_mlp_seed3202,1,0.7192223614721156,0.5807453416149069
2,2,pearson_mlp_seed3202,2,0.6225683371819074,0.5776397515527951
2,2,pearson_mlp_seed3202,3,0.6411925183599861,0.5776397515527951
2,2,pearson_mlp_seed3202,4,0.6078513641262528,0.5760869565217391
2,2,pearson_mlp_seed3202,5,0.5949185288960661,0.5776397515527951
2,2,pearson_mlp_seed3202,6,0.5749354445519139,0.5885093167701864
2,2,pearson_mlp_seed3202,7,0.5693575692414051,0.5807453416149069
2,2,pearson_mlp_seed3202,8,0.5375495097826962,0.5776397515527951
2,2,pearson_mlp_seed3202,9,0.5112092640269456,0.5869565217391305
2,2,pearson_mlp_seed3202,10,0.535636876352984,0.5822981366459627
2,2,pearson_mlp_seed3202,11,0.44570979060818305,0.5869565217391305
2,2,pearson_mlp_seed3202,12,0.41013588967607983,0.577639751552795
2,2,pearson_mlp_seed3202,13,0.4069125941440241,0.5931677018633541
2,2,pearson_mlp_seed3202,14,0.3975020599602467,0.5916149068322981
2,2,pearson_mlp_seed3202,15,0.3636930699075632,0.6164596273291926
2,2,pearson_mlp_seed3202,16,0.36948955815229845,0.6040372670807453
2,2,pearson_mlp_seed3202,17,0.3200650725198622,0.593167701863354
2,2,pearson_mlp_seed3202,18,0.28880730894074513,0.5869565217391305
2,2,pearson_mlp_seed3202,19,0.23501771162101878,0.6086956521739131
2,2,pearson_mlp_seed3202,20,0.2219876643288788,0.6133540372670808
2,2,pearson_mlp_seed3202,21,0.24803428611352077,0.6071428571428571
2,2,pearson_mlp_seed3202,22,0.26199852678906266,0.6040372670807453
2,2,pearson_mlp_seed3202,23,0.18945118169582897,0.593167701863354
2,2,pearson_mlp_seed3202,24,0.1818529821153897,0.5993788819875777
2,2,pearson_mlp_seed3202,25,0.16665516812261658,0.6055900621118012
2,2,pearson_mlp_seed3202,26,0.18698915083016923,0.6071428571428571
2,2,pearson_mlp_seed3202,27,0.20160396486075957,0.6118012422360248
2,2,tangent_mlp_seed1202,1,0.6901899161030404,0.6164596273291926
2,2,tangent_mlp_seed1202,2,0.4062366381806521,0.5962732919254659
2,2,tangent_mlp_seed1202,3,0.1750645987430022,0.5838509316770186
2,2,tangent_mlp_seed1202,4,0.0818433713408845,0.5667701863354037
2,2,tangent_mlp_seed1202,5,0.03302585216822909,0.5683229813664596
2,2,tangent_mlp_seed1202,6,0.01851248942704788,0.5698757763975155
2,2,tangent_mlp_seed1202,7,0.014815320182054196,0.5714285714285714
2,2,tangent_mlp_seed1202,8,0.00696043365065064,0.5729813664596273
2,2,tangent_mlp_seed1202,9,0.007346348174435286,0.5745341614906831
2,2,tangent_mlp_seed1202,10,0.0072472658777489,0.5791925465838509
2,2,tangent_mlp_seed1202,11,0.003883618847536507,0.5822981366459627
2,2,tangent_mlp_seed1202,12,0.006085320883222035,0.579192546583851
2,2,tangent_mlp_seed1202,13,0.0017948033043706966,0.5807453416149069
2,2,tangent_mlp_seed2202,1,0.6419550809101086,0.5745341614906833
2,2,tangent_mlp_seed2202,2,0.257592206274099,0.576086956521739
2,2,tangent_mlp_seed2202,3,0.09436145339587435,0.5838509316770186
2,2,tangent_mlp_seed2202,4,0.03958567394527482,0.5916149068322981
2,2,tangent_mlp_seed2202,5,0.02473504715297946,0.5854037267080745
2,2,tangent_mlp_seed2202,6,0.01919691677469371,0.593167701863354
2,2,tangent_mlp_seed2202,7,0.012797623108238426,0.59472049689441
2,2,tangent_mlp_seed2202,8,0.006781734702228314,0.593167701863354
2,2,tangent_mlp_seed2202,9,0.006894837251739271,0.5916149068322981
2,2,tangent_mlp_seed2202,10,0.005443168558476872,0.5885093167701864
2,2,tangent_mlp_seed2202,11,0.00507226492051239,0.5838509316770186
2,2,tangent_mlp_seed2202,12,0.0033188123109435374,0.5838509316770186
2,2,tangent_mlp_seed2202,13,0.002143725314752699,0.5869565217391304
2,2,tangent_mlp_seed2202,14,0.0033318080489908287,0.5854037267080745
2,2,tangent_mlp_seed2202,15,0.0022573892782391304,0.5854037267080745
2,2,tangent_mlp_seed2202,16,0.0014242881246430068,0.5869565217391304
2,2,tangent_mlp_seed2202,17,0.0040871394492352185,0.5838509316770186
2,2,tangent_mlp_seed2202,18,0.0025097061474506385,0.5822981366459627
2,2,tangent_mlp_seed2202,19,0.0014537044225112344,0.5807453416149069
2,2,tangent_mlp_seed3202,1,0.6857232172690814,0.6288819875776398
2,2,tangent_mlp_seed3202,2,0.3883746498408009,0.6288819875776397
2,2,tangent_mlp_seed3202,3,0.15710420817581575,0.6164596273291925
2,2,tangent_mlp_seed3202,4,0.05308329302873185,0.6009316770186335
2,2,tangent_mlp_seed3202,5,0.025661216969995654,0.5962732919254659
2,2,tangent_mlp_seed3202,6,0.014558956518176184,0.59472049689441
2,2,tangent_mlp_seed3202,7,0.008404847401291576,0.5931677018633541
2,2,tangent_mlp_seed3202,8,0.007379721025403459,0.5869565217391304
2,2,tangent_mlp_seed3202,9,0.00625152583929029,0.5900621118012422
2,2,tangent_mlp_seed3202,10,0.006593088852241635,0.5900621118012424
2,2,tangent_mlp_seed3202,11,0.0045508399723903905,0.5885093167701864
2,2,tangent_mlp_seed3202,12,0.004179735035538229,0.5885093167701864
2,2,tangent_mlp_seed3202,13,0.002324162630262363,0.5885093167701865
2,3,pearson_mlp_seed1203,1,0.7191596769574863,0.5559006211180124
2,3,pearson_mlp_seed1203,2,0.6806204734156974,0.56055900621118
2,3,pearson_mlp_seed1203,3,0.6883477619038293,0.5543478260869565
2,3,pearson_mlp_seed1203,4,0.6389539289237255,0.548136645962733
2,3,pearson_mlp_seed1203,5,0.6396293643102124,0.531055900621118
2,3,pearson_mlp_seed1203,6,0.639341268373366,0.5341614906832299
2,3,pearson_mlp_seed1203,7,0.5619261058705363,0.5279503105590062
2,3,pearson_mlp_seed1203,8,0.5537234236351887,0.5201863354037268
2,3,pearson_mlp_seed1203,9,0.540205751782033,0.5031055900621119
2,3,pearson_mlp_seed1203,10,0.4804780764959345,0.515527950310559
2,3,pearson_mlp_seed1203,11,0.48150347284416656,0.5124223602484472
2,3,pearson_mlp_seed1203,12,0.45254060551894837,0.47204968944099374
2,3,pearson_mlp_seed1203,13,0.4128050412704696,0.49223602484472045
2,3,pearson_mlp_seed1203,14,0.36330808943776943,0.4953416149068323
2,3,pearson_mlp_seed2203,1,0.7402227173990278,0.5729813664596274
2,3,pearson_mlp_seed2203,2,0.7209570563551205,0.5683229813664596
2,3,pearson_mlp_seed2203,3,0.6767938172639306,0.5652173913043479
2,3,pearson_mlp_seed2203,4,0.6813803466398325,0.5698757763975155
2,3,pearson_mlp_seed2203,5,0.6455158182044527,0.5683229813664596
2,3,pearson_mlp_seed2203,6,0.6313755790985639,0.5714285714285714
2,3,pearson_mlp_seed2203,7,0.5824864444447987,0.5559006211180124
2,3,pearson_mlp_seed2203,8,0.5861133612803558,0.5419254658385093
2,3,pearson_mlp_seed2203,9,0.530360913098748,0.5481366459627329
2,3,pearson_mlp_seed2203,10,0.5292128801938907,0.5512422360248448
2,3,pearson_mlp_seed2203,11,0.5124812264051011,0.5295031055900621
2,3,pearson_mlp_seed2203,12,0.49809697818993337,0.5170807453416149
2,3,pearson_mlp_seed2203,13,0.478530500065628,0.5201863354037267
2,3,pearson_mlp_seed3203,1,0.7421553493732244,0.5559006211180124
2,3,pearson_mlp_seed3203,2,0.7132618534031199,0.5527950310559007
2,3,pearson_mlp_seed3203,3,0.6809248197731094,0.5512422360248447
2,3,pearson_mlp_seed3203,4,0.6668345854057008,0.5357142857142857
2,3,pearson_mlp_seed3203,5,0.6715211168450502,0.5201863354037267
2,3,pearson_mlp_seed3203,6,0.6412410291273203,0.5124223602484472
2,3,pearson_mlp_seed3203,7,0.6237606136359979,0.5186335403726708
2,3,pearson_mlp_seed3203,8,0.6062070473806181,0.5248447204968945
2,3,pearson_mlp_seed3203,9,0.5532678952857629,0.5217391304347827
2,3,pearson_mlp_seed3203,10,0.5754600597258231,0.5186335403726707
2,3,pearson_mlp_seed3203,11,0.5327207164384833,0.5015527950310559
2,3,pearson_mlp_seed3203,12,0.5036390494944444,0.484472049689441
2,3,pearson_mlp_seed3203,13,0.49313428479047555,0.48447204968944096
2,3,tangent_mlp_seed1203,1,0.62776116248387,0.6692546583850931
2,3,tangent_mlp_seed1203,2,0.293550152387192,0.6583850931677019
2,3,tangent_mlp_seed1203,3,0.10336315205589455,0.6521739130434783
2,3,tangent_mlp_seed1203,4,0.04536233031519907,0.6428571428571428
2,3,tangent_mlp_seed1203,5,0.02304352215718274,0.6444099378881988
2,3,tangent_mlp_seed1203,6,0.01781652964864723,0.6444099378881988
2,3,tangent_mlp_seed1203,7,0.010815701943205957,0.6381987577639752
2,3,tangent_mlp_seed1203,8,0.011112610596366486,0.6350931677018633
2,3,tangent_mlp_seed1203,9,0.006714987777062317,0.6335403726708074
2,3,tangent_mlp_seed1203,10,0.004745785531527664,0.6319875776397516
2,3,tangent_mlp_seed1203,11,0.0029918880350146425,0.6319875776397516
2,3,tangent_mlp_seed1203,12,0.002771701448277306,0.6273291925465838
2,3,tangent_mlp_seed1203,13,0.0031318334892707234,0.6257763975155279
2,3,tangent_mlp_seed2203,1,0.6622193761132843,0.6335403726708074
2,3,tangent_mlp_seed2203,2,0.3309995706994735,0.6242236024844721
2,3,tangent_mlp_seed2203,3,0.13724914941918198,0.624223602484472
2,3,tangent_mlp_seed2203,4,0.06460610031154915,0.6242236024844721
2,3,tangent_mlp_seed2203,5,0.03105457601559103,0.6195652173913044
2,3,tangent_mlp_seed2203,6,0.021978321716893668,0.6164596273291925
2,3,tangent_mlp_seed2203,7,0.011731074559409634,0.6149068322981366
2,3,tangent_mlp_seed2203,8,0.005791572705652583,0.6149068322981366
2,3,tangent_mlp_seed2203,9,0.006423298334957689,0.6133540372670807
2,3,tangent_mlp_seed2203,10,0.006348061349075832,0.6118012422360248
2,3,tangent_mlp_seed2203,11,0.005811160624916874,0.6055900621118012
2,3,tangent_mlp_seed2203,12,0.004311278045399865,0.6024844720496895
2,3,tangent_mlp_seed2203,13,0.0023650909135169095,0.6040372670807453
2,3,tangent_mlp_seed3203,1,0.6949425651066339,0.6149068322981367
2,3,tangent_mlp_seed3203,2,0.4388624918994619,0.6304347826086957
2,3,tangent_mlp_seed3203,3,0.20130185434474282,0.6335403726708074
2,3,tangent_mlp_seed3203,4,0.07895318016558145,0.6288819875776398
2,3,tangent_mlp_seed3203,5,0.03609641126139247,0.6257763975155279
2,3,tangent_mlp_seed3203,6,0.015306777054379087,0.6211180124223603
2,3,tangent_mlp_seed3203,7,0.015444625210739783,0.6257763975155279
2,3,tangent_mlp_seed3203,8,0.008867555729979973,0.6226708074534162
2,3,tangent_mlp_seed3203,9,0.006240929705113988,0.6211180124223602
2,3,tangent_mlp_seed3203,10,0.004664239492174701,0.6211180124223602
2,3,tangent_mlp_seed3203,11,0.00635379653386957,0.6211180124223603
2,3,tangent_mlp_seed3203,12,0.003140245806958656,0.6195652173913044
2,3,tangent_mlp_seed3203,13,0.0038468559104335304,0.6149068322981367
2,3,tangent_mlp_seed3203,14,0.0038002910768956096,0.6118012422360248
2,3,tangent_mlp_seed3203,15,0.0020848559964255927,0.610248447204969
3,1,pearson_mlp_seed1201,1,0.779539934141719,0.7742946708463949
3,1,pearson_mlp_seed1201,2,0.7562225778304522,0.7915360501567398
3,1,pearson_mlp_seed1201,3,0.6947110221160585,0.8025078369905956
3,1,pearson_mlp_seed1201,4,0.7549497004765183,0.7962382445141066
